arm_num,unique_event_name,form
1,24_arm_1,chemistry_im_standard
1,24_arm_1,inr_imported
1,24_arm_1,hcv_rna_imported
1,24_arm_1,hcv_rna_im_standard
1,24_arm_1,conmeds_imported
1,25_arm_1,cbc
1,25_arm_1,cbc_standard
1,25_arm_1,chemistry
1,25_arm_1,chemistry_standard
1,25_arm_1,inr
1,25_arm_1,hcv_rna_results
1,25_arm_1,hcv_rna_standard
1,25_arm_1,adverse_events
1,25_arm_1,ae_coding
1,25_arm_1,conmeds
1,25_arm_1,cm_coding
1,25_arm_1,immunosuppression_dosages
1,25_arm_1,ppi_dosages
1,25_arm_1,source_upload_form
1,25_arm_1,site_source_upload_form
1,25_arm_1,derived_values
1,25_arm_1,cbc_imported
1,25_arm_1,cbc_im_standard
1,25_arm_1,chemistry_imported
1,25_arm_1,chemistry_im_standard
1,25_arm_1,inr_imported
1,25_arm_1,hcv_rna_imported
1,25_arm_1,hcv_rna_im_standard
1,25_arm_1,conmeds_imported
1,26_arm_1,cbc
1,26_arm_1,cbc_standard
1,26_arm_1,chemistry
1,26_arm_1,chemistry_standard
1,26_arm_1,inr
1,26_arm_1,hcv_rna_results
1,26_arm_1,hcv_rna_standard
1,26_arm_1,adverse_events
1,26_arm_1,ae_coding
1,26_arm_1,conmeds
1,26_arm_1,cm_coding
1,26_arm_1,immunosuppression_dosages
1,26_arm_1,ppi_dosages
1,26_arm_1,source_upload_form
1,26_arm_1,site_source_upload_form
1,26_arm_1,derived_values
1,26_arm_1,cbc_imported
1,26_arm_1,cbc_im_standard
1,26_arm_1,chemistry_imported
1,26_arm_1,chemistry_im_standard
1,26_arm_1,inr_imported
1,26_arm_1,hcv_rna_imported
1,26_arm_1,hcv_rna_im_standard
1,26_arm_1,conmeds_imported
1,27_arm_1,cbc
1,27_arm_1,cbc_standard
1,27_arm_1,chemistry
1,27_arm_1,chemistry_standard
1,27_arm_1,inr
1,27_arm_1,hcv_rna_results
1,27_arm_1,hcv_rna_standard
1,27_arm_1,adverse_events
1,27_arm_1,ae_coding
1,27_arm_1,conmeds
1,27_arm_1,cm_coding
1,27_arm_1,immunosuppression_dosages
1,27_arm_1,ppi_dosages
1,27_arm_1,source_upload_form
1,27_arm_1,site_source_upload_form
1,27_arm_1,derived_values
1,27_arm_1,cbc_imported
1,27_arm_1,cbc_im_standard
1,27_arm_1,chemistry_imported
1,27_arm_1,chemistry_im_standard
1,27_arm_1,inr_imported
1,27_arm_1,hcv_rna_imported
1,27_arm_1,hcv_rna_im_standard
1,27_arm_1,conmeds_imported
1,28_arm_1,cbc
1,28_arm_1,cbc_standard
1,28_arm_1,chemistry
1,28_arm_1,chemistry_standard
1,28_arm_1,inr
1,28_arm_1,hcv_rna_results
1,28_arm_1,hcv_rna_standard
1,28_arm_1,adverse_events
1,28_arm_1,ae_coding
1,28_arm_1,conmeds
1,28_arm_1,cm_coding
1,28_arm_1,immunosuppression_dosages
1,28_arm_1,ppi_dosages
1,28_arm_1,source_upload_form
1,28_arm_1,site_source_upload_form
1,28_arm_1,derived_values
1,28_arm_1,cbc_imported
1,28_arm_1,cbc_im_standard
1,28_arm_1,chemistry_imported
1,28_arm_1,chemistry_im_standard
1,28_arm_1,inr_imported
1,28_arm_1,hcv_rna_imported
1,28_arm_1,hcv_rna_im_standard
1,28_arm_1,conmeds_imported
1,29_arm_1,cbc
1,29_arm_1,cbc_standard
1,29_arm_1,chemistry
1,29_arm_1,chemistry_standard
1,29_arm_1,inr
1,29_arm_1,hcv_rna_results
1,29_arm_1,hcv_rna_standard
1,29_arm_1,adverse_events
1,29_arm_1,ae_coding
1,29_arm_1,conmeds
1,29_arm_1,cm_coding
1,29_arm_1,immunosuppression_dosages
1,29_arm_1,ppi_dosages
1,29_arm_1,source_upload_form
1,29_arm_1,site_source_upload_form
1,29_arm_1,derived_values
1,29_arm_1,cbc_imported
1,29_arm_1,cbc_im_standard
1,29_arm_1,chemistry_imported
1,29_arm_1,chemistry_im_standard
1,29_arm_1,inr_imported
1,29_arm_1,hcv_rna_imported
1,29_arm_1,hcv_rna_im_standard
1,29_arm_1,conmeds_imported
1,30_arm_1,cbc
1,30_arm_1,cbc_standard
1,30_arm_1,chemistry
1,30_arm_1,chemistry_standard
1,30_arm_1,inr
1,30_arm_1,hcv_rna_results
1,30_arm_1,hcv_rna_standard
1,30_arm_1,adverse_events
1,30_arm_1,ae_coding
1,30_arm_1,conmeds
1,30_arm_1,cm_coding
1,30_arm_1,immunosuppression_dosages
1,30_arm_1,ppi_dosages
1,30_arm_1,source_upload_form
1,30_arm_1,site_source_upload_form
1,30_arm_1,derived_values
1,30_arm_1,cbc_imported
1,30_arm_1,cbc_im_standard
1,30_arm_1,chemistry_imported
1,30_arm_1,chemistry_im_standard
1,30_arm_1,inr_imported
1,30_arm_1,hcv_rna_imported
1,30_arm_1,hcv_rna_im_standard
1,30_arm_1,conmeds_imported
1,31_arm_1,cbc
1,31_arm_1,cbc_standard
1,31_arm_1,chemistry
1,31_arm_1,chemistry_standard
1,31_arm_1,inr
1,31_arm_1,hcv_rna_results
1,31_arm_1,hcv_rna_standard
1,31_arm_1,adverse_events
1,31_arm_1,ae_coding
1,31_arm_1,conmeds
1,31_arm_1,cm_coding
1,31_arm_1,immunosuppression_dosages
1,31_arm_1,ppi_dosages
1,31_arm_1,source_upload_form
1,31_arm_1,site_source_upload_form
1,31_arm_1,derived_values
1,31_arm_1,cbc_imported
1,31_arm_1,cbc_im_standard
1,31_arm_1,chemistry_imported
1,31_arm_1,chemistry_im_standard
1,31_arm_1,inr_imported
1,31_arm_1,hcv_rna_imported
1,31_arm_1,hcv_rna_im_standard
1,31_arm_1,conmeds_imported
1,32_arm_1,cbc
1,32_arm_1,cbc_standard
1,32_arm_1,chemistry
1,32_arm_1,chemistry_standard
1,32_arm_1,inr
1,32_arm_1,hcv_rna_results
1,32_arm_1,hcv_rna_standard
1,32_arm_1,adverse_events
1,32_arm_1,ae_coding
1,32_arm_1,conmeds
1,32_arm_1,cm_coding
1,32_arm_1,immunosuppression_dosages
1,32_arm_1,ppi_dosages
1,32_arm_1,source_upload_form
1,32_arm_1,site_source_upload_form
1,32_arm_1,derived_values
1,32_arm_1,cbc_imported
1,32_arm_1,cbc_im_standard
1,32_arm_1,chemistry_imported
1,32_arm_1,chemistry_im_standard
1,32_arm_1,inr_imported
1,32_arm_1,hcv_rna_imported
1,32_arm_1,hcv_rna_im_standard
1,32_arm_1,conmeds_imported
1,33_arm_1,cbc
1,33_arm_1,cbc_standard
1,33_arm_1,chemistry
1,33_arm_1,chemistry_standard
1,33_arm_1,inr
1,33_arm_1,hcv_rna_results
1,33_arm_1,hcv_rna_standard
1,33_arm_1,adverse_events
1,33_arm_1,ae_coding
1,33_arm_1,conmeds
1,33_arm_1,cm_coding
1,33_arm_1,immunosuppression_dosages
1,33_arm_1,ppi_dosages
1,33_arm_1,source_upload_form
1,33_arm_1,site_source_upload_form
1,33_arm_1,derived_values
1,33_arm_1,cbc_imported
1,33_arm_1,cbc_im_standard
1,33_arm_1,chemistry_imported
1,33_arm_1,chemistry_im_standard
1,33_arm_1,inr_imported
1,33_arm_1,hcv_rna_imported
1,33_arm_1,hcv_rna_im_standard
1,33_arm_1,conmeds_imported
1,34_arm_1,cbc
1,34_arm_1,cbc_standard
1,34_arm_1,chemistry
1,34_arm_1,chemistry_standard
1,34_arm_1,inr
1,34_arm_1,hcv_rna_results
1,34_arm_1,hcv_rna_standard
1,34_arm_1,adverse_events
1,34_arm_1,ae_coding
1,34_arm_1,conmeds
1,34_arm_1,cm_coding
1,34_arm_1,immunosuppression_dosages
1,34_arm_1,ppi_dosages
1,34_arm_1,source_upload_form
1,34_arm_1,site_source_upload_form
1,34_arm_1,derived_values
1,34_arm_1,cbc_imported
1,34_arm_1,cbc_im_standard
1,34_arm_1,chemistry_imported
1,34_arm_1,chemistry_im_standard
1,34_arm_1,inr_imported
1,34_arm_1,hcv_rna_imported
1,34_arm_1,hcv_rna_im_standard
1,34_arm_1,conmeds_imported
1,35_arm_1,cbc
1,35_arm_1,cbc_standard
1,35_arm_1,chemistry
1,35_arm_1,chemistry_standard
1,35_arm_1,inr
1,35_arm_1,hcv_rna_results
1,35_arm_1,hcv_rna_standard
1,35_arm_1,adverse_events
1,35_arm_1,ae_coding
1,35_arm_1,conmeds
1,35_arm_1,cm_coding
1,35_arm_1,immunosuppression_dosages
1,35_arm_1,ppi_dosages
1,35_arm_1,source_upload_form
1,35_arm_1,site_source_upload_form
1,35_arm_1,derived_values
1,35_arm_1,cbc_imported
1,35_arm_1,cbc_im_standard
1,35_arm_1,chemistry_imported
1,35_arm_1,chemistry_im_standard
1,35_arm_1,inr_imported
1,35_arm_1,hcv_rna_imported
1,35_arm_1,hcv_rna_im_standard
1,35_arm_1,conmeds_imported
1,36_arm_1,cbc
1,36_arm_1,cbc_standard
1,36_arm_1,chemistry
1,36_arm_1,chemistry_standard
1,36_arm_1,inr
1,36_arm_1,hcv_rna_results
1,36_arm_1,hcv_rna_standard
1,36_arm_1,adverse_events
1,36_arm_1,ae_coding
1,36_arm_1,conmeds
1,36_arm_1,cm_coding
1,36_arm_1,immunosuppression_dosages
1,36_arm_1,ppi_dosages
1,36_arm_1,derived_values
1,36_arm_1,cbc_imported
1,36_arm_1,cbc_im_standard
1,36_arm_1,chemistry_imported
1,36_arm_1,chemistry_im_standard
1,36_arm_1,inr_imported
1,36_arm_1,hcv_rna_imported
1,36_arm_1,hcv_rna_im_standard
1,36_arm_1,conmeds_imported
1,37_arm_1,cbc
1,37_arm_1,cbc_standard
1,37_arm_1,chemistry
1,37_arm_1,chemistry_standard
1,37_arm_1,inr
1,37_arm_1,hcv_rna_results
1,37_arm_1,hcv_rna_standard
1,37_arm_1,adverse_events
1,37_arm_1,ae_coding
1,37_arm_1,conmeds
1,37_arm_1,cm_coding
1,37_arm_1,immunosuppression_dosages
1,37_arm_1,ppi_dosages
1,37_arm_1,derived_values
1,37_arm_1,cbc_imported
1,37_arm_1,cbc_im_standard
1,37_arm_1,chemistry_imported
1,37_arm_1,chemistry_im_standard
1,37_arm_1,inr_imported
1,37_arm_1,hcv_rna_imported
1,37_arm_1,hcv_rna_im_standard
1,37_arm_1,conmeds_imported
1,38_arm_1,cbc
1,38_arm_1,cbc_standard
1,38_arm_1,chemistry
1,38_arm_1,chemistry_standard
1,38_arm_1,inr
1,38_arm_1,hcv_rna_results
1,38_arm_1,hcv_rna_standard
1,38_arm_1,adverse_events
1,38_arm_1,ae_coding
1,38_arm_1,conmeds
1,38_arm_1,cm_coding
1,38_arm_1,immunosuppression_dosages
1,38_arm_1,ppi_dosages
1,38_arm_1,derived_values
1,38_arm_1,cbc_imported
1,38_arm_1,cbc_im_standard
1,38_arm_1,chemistry_imported
1,38_arm_1,chemistry_im_standard
1,38_arm_1,inr_imported
1,38_arm_1,hcv_rna_imported
1,38_arm_1,hcv_rna_im_standard
1,38_arm_1,conmeds_imported
1,39_arm_1,cbc
1,39_arm_1,cbc_standard
1,39_arm_1,chemistry
1,39_arm_1,chemistry_standard
1,39_arm_1,inr
1,39_arm_1,hcv_rna_results
1,39_arm_1,hcv_rna_standard
1,39_arm_1,adverse_events
1,39_arm_1,ae_coding
1,39_arm_1,conmeds
1,39_arm_1,cm_coding
1,39_arm_1,immunosuppression_dosages
1,39_arm_1,ppi_dosages
1,39_arm_1,derived_values
1,39_arm_1,cbc_imported
1,39_arm_1,cbc_im_standard
1,39_arm_1,chemistry_imported
1,39_arm_1,chemistry_im_standard
1,39_arm_1,inr_imported
1,39_arm_1,hcv_rna_imported
1,39_arm_1,hcv_rna_im_standard
1,39_arm_1,conmeds_imported
1,40_arm_1,cbc
1,40_arm_1,cbc_standard
1,40_arm_1,chemistry
1,40_arm_1,chemistry_standard
1,40_arm_1,inr
1,40_arm_1,hcv_rna_results
1,40_arm_1,hcv_rna_standard
1,40_arm_1,adverse_events
1,40_arm_1,ae_coding
1,40_arm_1,conmeds
1,40_arm_1,cm_coding
1,40_arm_1,immunosuppression_dosages
1,40_arm_1,ppi_dosages
1,40_arm_1,derived_values
1,40_arm_1,cbc_imported
1,40_arm_1,cbc_im_standard
1,40_arm_1,chemistry_imported
1,40_arm_1,chemistry_im_standard
1,40_arm_1,inr_imported
1,40_arm_1,hcv_rna_imported
1,40_arm_1,hcv_rna_im_standard
1,40_arm_1,conmeds_imported
1,41_arm_1,cbc
1,41_arm_1,cbc_standard
1,41_arm_1,chemistry
1,41_arm_1,chemistry_standard
1,41_arm_1,inr
1,41_arm_1,hcv_rna_results
1,41_arm_1,hcv_rna_standard
1,41_arm_1,adverse_events
1,41_arm_1,ae_coding
1,41_arm_1,conmeds
1,41_arm_1,cm_coding
1,41_arm_1,immunosuppression_dosages
1,41_arm_1,ppi_dosages
1,41_arm_1,derived_values
1,41_arm_1,cbc_imported
1,41_arm_1,cbc_im_standard
1,41_arm_1,chemistry_imported
1,41_arm_1,chemistry_im_standard
1,41_arm_1,inr_imported
1,41_arm_1,hcv_rna_imported
1,41_arm_1,hcv_rna_im_standard
1,41_arm_1,conmeds_imported
1,42_arm_1,cbc
1,42_arm_1,cbc_standard
1,42_arm_1,chemistry
1,42_arm_1,chemistry_standard
1,42_arm_1,inr
1,42_arm_1,hcv_rna_results
1,42_arm_1,hcv_rna_standard
1,42_arm_1,adverse_events
1,42_arm_1,ae_coding
1,42_arm_1,conmeds
1,42_arm_1,cm_coding
1,42_arm_1,immunosuppression_dosages
1,42_arm_1,ppi_dosages
1,42_arm_1,derived_values
1,42_arm_1,cbc_imported
1,42_arm_1,cbc_im_standard
1,42_arm_1,chemistry_imported
1,42_arm_1,chemistry_im_standard
1,42_arm_1,inr_imported
1,42_arm_1,hcv_rna_imported
1,42_arm_1,hcv_rna_im_standard
1,42_arm_1,conmeds_imported
1,43_arm_1,cbc
1,43_arm_1,cbc_standard
1,43_arm_1,chemistry
1,43_arm_1,chemistry_standard
1,43_arm_1,inr
1,43_arm_1,hcv_rna_results
1,43_arm_1,hcv_rna_standard
1,43_arm_1,adverse_events
1,43_arm_1,ae_coding
1,43_arm_1,conmeds
1,43_arm_1,cm_coding
1,43_arm_1,immunosuppression_dosages
1,43_arm_1,ppi_dosages
1,43_arm_1,derived_values
1,43_arm_1,cbc_imported
1,43_arm_1,cbc_im_standard
1,43_arm_1,chemistry_imported
1,43_arm_1,chemistry_im_standard
1,43_arm_1,inr_imported
1,43_arm_1,hcv_rna_imported
1,43_arm_1,hcv_rna_im_standard
1,43_arm_1,conmeds_imported
1,44_arm_1,cbc
1,44_arm_1,cbc_standard
1,44_arm_1,chemistry
1,44_arm_1,chemistry_standard
1,44_arm_1,inr
1,44_arm_1,hcv_rna_results
1,44_arm_1,hcv_rna_standard
1,44_arm_1,adverse_events
1,44_arm_1,ae_coding
1,44_arm_1,conmeds
1,44_arm_1,cm_coding
1,44_arm_1,immunosuppression_dosages
1,44_arm_1,ppi_dosages
1,44_arm_1,derived_values
1,44_arm_1,cbc_imported
1,44_arm_1,cbc_im_standard
1,44_arm_1,chemistry_imported
1,44_arm_1,chemistry_im_standard
1,44_arm_1,inr_imported
1,44_arm_1,hcv_rna_imported
1,44_arm_1,hcv_rna_im_standard
1,44_arm_1,conmeds_imported
1,45_arm_1,cbc
1,45_arm_1,cbc_standard
1,45_arm_1,chemistry
1,45_arm_1,chemistry_standard
1,45_arm_1,inr
1,45_arm_1,hcv_rna_results
1,45_arm_1,hcv_rna_standard
1,45_arm_1,adverse_events
1,45_arm_1,ae_coding
1,45_arm_1,conmeds
1,45_arm_1,cm_coding
1,45_arm_1,immunosuppression_dosages
1,45_arm_1,ppi_dosages
1,45_arm_1,derived_values
1,45_arm_1,cbc_imported
1,45_arm_1,cbc_im_standard
1,45_arm_1,chemistry_imported
1,45_arm_1,chemistry_im_standard
1,45_arm_1,inr_imported
1,45_arm_1,hcv_rna_imported
1,45_arm_1,hcv_rna_im_standard
1,45_arm_1,conmeds_imported
1,46_arm_1,cbc
1,46_arm_1,cbc_standard
1,46_arm_1,chemistry
1,46_arm_1,chemistry_standard
1,46_arm_1,inr
1,46_arm_1,hcv_rna_results
1,46_arm_1,hcv_rna_standard
1,46_arm_1,adverse_events
1,46_arm_1,ae_coding
1,46_arm_1,conmeds
1,46_arm_1,cm_coding
1,46_arm_1,immunosuppression_dosages
1,46_arm_1,ppi_dosages
1,46_arm_1,derived_values
1,46_arm_1,cbc_imported
1,46_arm_1,cbc_im_standard
1,46_arm_1,chemistry_imported
1,46_arm_1,chemistry_im_standard
1,46_arm_1,inr_imported
1,46_arm_1,hcv_rna_imported
1,46_arm_1,hcv_rna_im_standard
1,46_arm_1,conmeds_imported
1,47_arm_1,cbc
1,47_arm_1,cbc_standard
1,47_arm_1,chemistry
1,47_arm_1,chemistry_standard
1,47_arm_1,inr
1,47_arm_1,hcv_rna_results
1,47_arm_1,hcv_rna_standard
1,47_arm_1,adverse_events
1,47_arm_1,ae_coding
1,47_arm_1,conmeds
1,47_arm_1,cm_coding
1,47_arm_1,immunosuppression_dosages
1,47_arm_1,ppi_dosages
1,47_arm_1,derived_values
1,47_arm_1,cbc_imported
1,47_arm_1,cbc_im_standard
1,47_arm_1,chemistry_imported
1,47_arm_1,chemistry_im_standard
1,47_arm_1,inr_imported
1,47_arm_1,hcv_rna_imported
1,47_arm_1,hcv_rna_im_standard
1,47_arm_1,conmeds_imported
1,48_arm_1,cbc
1,48_arm_1,cbc_standard
1,48_arm_1,chemistry
1,48_arm_1,chemistry_standard
1,48_arm_1,inr
1,48_arm_1,hcv_rna_results
1,48_arm_1,hcv_rna_standard
1,48_arm_1,adverse_events
1,48_arm_1,ae_coding
1,48_arm_1,conmeds
1,48_arm_1,cm_coding
1,48_arm_1,immunosuppression_dosages
1,48_arm_1,ppi_dosages
1,48_arm_1,derived_values
1,48_arm_1,cbc_imported
1,48_arm_1,cbc_im_standard
1,48_arm_1,chemistry_imported
1,48_arm_1,chemistry_im_standard
1,48_arm_1,inr_imported
1,48_arm_1,hcv_rna_imported
1,48_arm_1,hcv_rna_im_standard
1,48_arm_1,conmeds_imported
1,49_arm_1,cbc
1,49_arm_1,cbc_standard
1,49_arm_1,chemistry
1,49_arm_1,chemistry_standard
1,49_arm_1,inr
1,49_arm_1,hcv_rna_results
1,49_arm_1,hcv_rna_standard
1,49_arm_1,adverse_events
1,49_arm_1,ae_coding
1,49_arm_1,conmeds
1,49_arm_1,cm_coding
1,49_arm_1,immunosuppression_dosages
1,49_arm_1,ppi_dosages
1,49_arm_1,derived_values
1,49_arm_1,cbc_imported
1,49_arm_1,cbc_im_standard
1,49_arm_1,chemistry_imported
1,49_arm_1,chemistry_im_standard
1,49_arm_1,inr_imported
1,49_arm_1,hcv_rna_imported
1,49_arm_1,hcv_rna_im_standard
1,49_arm_1,conmeds_imported
1,50_arm_1,cbc
1,50_arm_1,cbc_standard
1,50_arm_1,chemistry
1,50_arm_1,chemistry_standard
1,50_arm_1,inr
1,50_arm_1,hcv_rna_results
1,50_arm_1,hcv_rna_standard
1,50_arm_1,adverse_events
1,50_arm_1,ae_coding
1,50_arm_1,conmeds
1,50_arm_1,cm_coding
1,50_arm_1,immunosuppression_dosages
1,50_arm_1,ppi_dosages
1,50_arm_1,derived_values
1,50_arm_1,cbc_imported
1,50_arm_1,cbc_im_standard
1,50_arm_1,chemistry_imported
1,50_arm_1,chemistry_im_standard
1,50_arm_1,inr_imported
1,50_arm_1,hcv_rna_imported
1,50_arm_1,hcv_rna_im_standard
1,50_arm_1,conmeds_imported
1,51_arm_1,cbc
1,51_arm_1,cbc_standard
1,51_arm_1,chemistry
1,51_arm_1,chemistry_standard
1,51_arm_1,inr
1,51_arm_1,hcv_rna_results
1,51_arm_1,hcv_rna_standard
1,51_arm_1,adverse_events
1,51_arm_1,ae_coding
1,51_arm_1,conmeds
1,51_arm_1,cm_coding
1,51_arm_1,immunosuppression_dosages
1,51_arm_1,ppi_dosages
1,51_arm_1,derived_values
1,51_arm_1,cbc_imported
1,51_arm_1,cbc_im_standard
1,51_arm_1,chemistry_imported
1,51_arm_1,chemistry_im_standard
1,51_arm_1,inr_imported
1,51_arm_1,hcv_rna_imported
1,51_arm_1,hcv_rna_im_standard
1,51_arm_1,conmeds_imported
1,52_arm_1,cbc
1,52_arm_1,cbc_standard
1,52_arm_1,chemistry
1,52_arm_1,chemistry_standard
1,52_arm_1,inr
1,52_arm_1,hcv_rna_results
1,52_arm_1,hcv_rna_standard
1,52_arm_1,adverse_events
1,52_arm_1,ae_coding
1,52_arm_1,conmeds
1,52_arm_1,cm_coding
1,52_arm_1,immunosuppression_dosages
1,52_arm_1,ppi_dosages
1,52_arm_1,derived_values
1,52_arm_1,cbc_imported
1,52_arm_1,cbc_im_standard
1,52_arm_1,chemistry_imported
1,52_arm_1,chemistry_im_standard
1,52_arm_1,inr_imported
1,52_arm_1,hcv_rna_imported
1,52_arm_1,hcv_rna_im_standard
1,52_arm_1,conmeds_imported
1,53_arm_1,cbc
1,53_arm_1,cbc_standard
1,53_arm_1,chemistry
1,53_arm_1,chemistry_standard
1,53_arm_1,inr
1,53_arm_1,hcv_rna_results
1,53_arm_1,hcv_rna_standard
1,53_arm_1,adverse_events
1,53_arm_1,ae_coding
1,53_arm_1,conmeds
1,53_arm_1,cm_coding
1,53_arm_1,immunosuppression_dosages
1,53_arm_1,ppi_dosages
1,53_arm_1,derived_values
1,53_arm_1,cbc_imported
1,53_arm_1,cbc_im_standard
1,53_arm_1,chemistry_imported
1,53_arm_1,chemistry_im_standard
1,53_arm_1,inr_imported
1,53_arm_1,hcv_rna_imported
1,53_arm_1,hcv_rna_im_standard
1,53_arm_1,conmeds_imported
1,54_arm_1,cbc
1,54_arm_1,cbc_standard
1,54_arm_1,chemistry
1,54_arm_1,chemistry_standard
1,54_arm_1,inr
1,54_arm_1,hcv_rna_results
1,54_arm_1,hcv_rna_standard
1,54_arm_1,adverse_events
1,54_arm_1,ae_coding
1,54_arm_1,conmeds
1,54_arm_1,cm_coding
1,54_arm_1,immunosuppression_dosages
1,54_arm_1,ppi_dosages
1,54_arm_1,derived_values
1,54_arm_1,cbc_imported
1,54_arm_1,cbc_im_standard
1,54_arm_1,chemistry_imported
1,54_arm_1,chemistry_im_standard
1,54_arm_1,inr_imported
1,54_arm_1,hcv_rna_imported
1,54_arm_1,hcv_rna_im_standard
1,54_arm_1,conmeds_imported
1,55_arm_1,cbc
1,55_arm_1,cbc_standard
1,55_arm_1,chemistry
1,55_arm_1,chemistry_standard
1,55_arm_1,inr
1,55_arm_1,hcv_rna_results
1,55_arm_1,hcv_rna_standard
1,55_arm_1,adverse_events
1,55_arm_1,ae_coding
1,55_arm_1,conmeds
1,55_arm_1,cm_coding
1,55_arm_1,immunosuppression_dosages
1,55_arm_1,ppi_dosages
1,55_arm_1,derived_values
1,55_arm_1,cbc_imported
1,55_arm_1,cbc_im_standard
1,55_arm_1,chemistry_imported
1,55_arm_1,chemistry_im_standard
1,55_arm_1,inr_imported
1,55_arm_1,hcv_rna_imported
1,55_arm_1,hcv_rna_im_standard
1,55_arm_1,conmeds_imported
1,56_arm_1,cbc
1,56_arm_1,cbc_standard
1,56_arm_1,chemistry
1,56_arm_1,chemistry_standard
1,56_arm_1,inr
1,56_arm_1,hcv_rna_results
1,56_arm_1,hcv_rna_standard
1,56_arm_1,adverse_events
1,56_arm_1,ae_coding
1,56_arm_1,conmeds
1,56_arm_1,cm_coding
1,56_arm_1,immunosuppression_dosages
1,56_arm_1,ppi_dosages
1,56_arm_1,derived_values
1,56_arm_1,cbc_imported
1,56_arm_1,cbc_im_standard
1,56_arm_1,chemistry_imported
1,56_arm_1,chemistry_im_standard
1,56_arm_1,inr_imported
1,56_arm_1,hcv_rna_imported
1,56_arm_1,hcv_rna_im_standard
1,56_arm_1,conmeds_imported
1,57_arm_1,cbc
1,57_arm_1,cbc_standard
1,57_arm_1,chemistry
1,57_arm_1,chemistry_standard
1,57_arm_1,inr
1,57_arm_1,hcv_rna_results
1,57_arm_1,hcv_rna_standard
1,57_arm_1,adverse_events
1,57_arm_1,ae_coding
1,57_arm_1,conmeds
1,57_arm_1,cm_coding
1,57_arm_1,immunosuppression_dosages
1,57_arm_1,ppi_dosages
1,57_arm_1,derived_values
1,57_arm_1,cbc_imported
1,57_arm_1,cbc_im_standard
1,57_arm_1,chemistry_imported
1,57_arm_1,chemistry_im_standard
1,57_arm_1,inr_imported
1,57_arm_1,hcv_rna_imported
1,57_arm_1,hcv_rna_im_standard
1,57_arm_1,conmeds_imported
1,58_arm_1,cbc
1,58_arm_1,cbc_standard
1,58_arm_1,chemistry
1,58_arm_1,chemistry_standard
1,58_arm_1,inr
1,58_arm_1,hcv_rna_results
1,58_arm_1,hcv_rna_standard
1,58_arm_1,adverse_events
1,58_arm_1,ae_coding
